,imdb_id,imdb_rating,imdb_votes,title,year_of_release,genres
401,tt4610308,4.9,133,Ishqedarriyaan,2015,Romance
402,tt4654760,5.3,35,Sabki Bajegi Band,2015,Comedy|Drama
403,tt4635372,8.1,19904,Masaan,2015,Drama
404,tt4684028,5.3,800,Guddu Rangeela,2015,Comedy|Drama
405,tt4760750,4.1,56,Bezubaan Ishq,2015,Musical|Romance
406,tt4760900,7,42,The World It Is,2015,Drama
407,tt3948240,3.8,141,Second Hand Husband,2015,Comedy
408,tt2708644,3.6,499,I Love NY,2015,Comedy|Romance
409,tt3797478,7.3,22,Main Hoon Rajinikanth,2015,Comedy
410,tt3477214,6.2,417,Kaun Kitney Paani Mein,2015,Comedy|Drama|Family
411,tt4430212,8.2,58340,Drishyam,2015,Crime|Drama|Mystery
412,tt3422462,4.6,992,Bangistan,2015,Comedy|Drama
413,tt3547616,3.8,1399,All Is Well,2015,Adventure|Comedy|Drama
414,tt3802576,6.5,10873,Brothers,2015,Action|Drama|Sport
415,tt4513812,7.5,435,Gour Hari Dastaan: The Freedom File,2015,Biography|Drama
416,tt3449292,8,16622,Manjhi: The Mountain Man,2015,Adventure|Biography|Drama
417,tt4859310,4.1,52,Thoda Lutf Thoda Ishq,2015,Comedy|Romance
418,tt3469244,5.8,7913,Phantom,2015,Action|Drama|Thriller
419,tt4467202,3.6,2041,Hero,2015,Action|Drama|Musical
420,tt4994210,5.4,5,Sorry Daddy,2015,Action
421,tt4934950,8.2,26612,Talvar,2015,Crime|Drama|Mystery
422,tt4467262,4.9,2543,Katti Batti,2015,Comedy|Drama|Romance
423,tt4117066,7.2,527,Meeruthiya Gangsters,2015,Comedy|Crime
424,tt4921860,6.8,8389,MSG 2 the Messenger,2015,Comedy|Drama|Fantasy
425,tt4897908,4.2,766,Calendar Girls,2015,Drama
426,tt3619710,5.1,851,Bhaag Johnny,2015,Action|Fantasy|Thriller
427,tt4323504,5.8,3021,Jazbaa,2015,Action|Crime|Drama
428,tt4995402,5.1,28,Bumper Draw,2015,Comedy
429,tt5021968,7,58,Chinar Daastaan-E-Ishq,2015,Romance
430,tt4302956,5.7,5251,Kis Kisko Pyaar Karoon,2015,Comedy
431,tt4430136,7.3,13059,Pyaar Ka Punchnama 2,2015,Comedy|Drama|Romance
432,tt4651394,3.9,170,Wedding Pullav,2015,Comedy|Romance
433,tt4007558,3.6,4352,Shaandaar,2015,Comedy|Drama|Romance
434,tt3019620,7.6,3677,Titli,2014,Action|Drama|Thriller
435,tt4024944,6.3,1488,Main Aur Charles,2015,Action|Biography|Crime
436,tt4853926,4.7,541,Guddu Ki Gun,2015,Comedy
437,tt2190820,4.6,152,Charlie Kay Chakkar Mein,2015,Thriller
438,tt5052972,5.6,214,Yaara Silly Silly,2015,Romance
439,tt4565796,4.9,17,Four Pillars of Basement,2015,Action|Mystery|Thriller
440,tt5207116,5.5,498,X: Past Is Present,2015,Drama|Mystery|Romance
441,tt3368222,7,2487,Angry Indian Goddesses,2015,Comedy|Drama
442,tt3148502,7.2,20610,Tamasha,2015,Comedy|Drama|Romance
443,tt4865436,4.5,2775,Hate Story 3,2015,Drama|Thriller
444,tt3261022,6.6,114,Kajarya,2013,Drama
445,tt4309284,6.6,57,The Silent Heroes,2015,Adventure|Drama|Family
446,tt2876408,3.6,450,Calling Mr. Joe B Carvalho,2014,Action|Comedy|Mystery
447,tt3693936,7.2,171,Once Upon a Time in Bihar,2015,Thriller
448,tt5151622,3.7,118,Ranbanka,2015,Action
449,tt0073707,8.2,47924,Sholay,1975,Action|Adventure|Comedy
450,tt0073707,8.2,47924,Sholay,1975,Action|Adventure|Comedy
451,tt0073707,8.2,47924,Sholay,1975,Action|Adventure|Comedy
452,tt0073707,8.2,47924,Sholay,1975,Action|Adventure|Comedy
453,tt2675978,7.1,6604,Dedh Ishqiya,2014,Comedy|Drama|Romance
454,tt3465488,2.8,111,Karle Pyaar Karle,2014,Action|Romance
455,tt3382148,2.7,2891,Yaariyan,2014,Drama|Romance
456,tt1629715,6.3,2700,Miss Lovely,2012,Crime|Drama|Romance
457,tt0246825,7.3,280,Om Dar-B-Dar,1988,Drama
458,tt0246825,7.3,280,Om Dar-B-Dar,1988,Drama
459,tt0246825,7.3,280,Om Dar-B-Dar,1988,Drama
460,tt0246825,7.3,280,Om Dar-B-Dar,1988,Drama
461,tt2907156,5.1,83,Paranthe Wali Gali,2014,Drama|Romance
462,tt1867064,6.8,31,Strings of Passion,2014,Drama
463,tt2574698,2.3,56670,Gunday,2014,Action|Drama|Romance
464,tt1188982,5.2,15868,Jai Ho,2014,Action|Drama
465,tt3173910,6.8,12622,Hasee Toh Phasee,2014,Comedy|Romance
466,tt3334348,5.2,429,Heartless,2014,Drama|Family|Romance
467,tt3303416,6.1,270,Ya Rab,2014,Drama
468,tt3449320,4.9,872,Darr @ the Mall,2014,Horror|Thriller
469,tt2951576,4.1,688,One by Two,2014,Comedy|Drama|Romance
470,tt3426144,6.8,76,Babloo Happy Hai,2014,Comedy|Drama|Romance
471,tt2980794,7.6,24037,Highway,2014,Crime|Drama|Romance
472,tt2196638,7.5,195,Gulabi Gang,2012,Documentary
473,tt3302962,5.6,3613,Shaadi Ke Side Effects,2014,Comedy|Romance
474,tt2573750,6.1,1973,Gulaab Gang,2014,Action|Drama
475,tt3322420,8.2,56406,Queen,2013,Comedy|Drama
476,tt3483646,5.5,3455,Bewakoofiyaan,2014,Comedy|Drama|Romance
477,tt2727028,5,2726,Total Chaos,2014,Comedy|Drama|Romance
478,tt3565354,4.3,53,Karar: The Deal,2014,Thriller
479,tt2976176,8,1240,Lakshmi,2014,Drama
480,tt2609218,3.8,2521,Ragini MMS 2,2014,Horror
481,tt3539966,5.2,918,Dishkiyaoon,2014,Action|Thriller
482,tt3614516,8,8672,Ankhon Dekhi,2013,Comedy|Drama
483,tt3531604,3.6,320,Gang of Ghosts,2014,Comedy|Horror
484,tt3166542,6.8,43,W,2014,Crime|Musical|Thriller
485,tt3483596,3.4,527,O Teri,2014,Comedy|Drama
486,tt4335698,2.3,7,Honour Killing,2015,Drama|Romance
487,tt2372678,6.9,22060,2 States,2014,Comedy|Drama|Romance
488,tt2708550,6.8,415,Jal,2013,Drama
489,tt3531852,6.7,4480,Bhoothnath Returns,2014,Comedy|Drama|Fantasy
490,tt2762334,5.2,6907,I'm Your Hero,2014,Action|Comedy|Romance
491,tt2612924,5.3,66,Lucky Kabootar,2014,Comedy
492,tt2191164,7.5,89,Station,2014,Crime|Drama|Thriller
493,tt3514330,5.1,1742,Youngistaan,2014,Drama
494,tt3636776,6.3,1013,Samrat & Co.,2014,Mystery|Thriller
495,tt3681414,6.2,683,Purani Jeans,2014,Drama
496,tt2063745,7.4,1761,Kya Dilli Kya Lahore,2014,Drama|History|War
497,tt3640942,5.6,240,Koyelaanchal,2014,Action|Drama
498,tt3056632,7.3,462,Manjunath,2014,Biography|Drama
499,tt3672618,6.2,273,Dekh Tamasha Dekh,2014,Comedy
500,tt3431714,4.8,414,Mastram,2013,Biography|Drama
501,tt3645014,3.2,1419,The Xpose,2014,Thriller
502,tt3369670,6.7,848,Children of War,2014,Drama|History|War
503,tt3501994,7.4,1560,Hawaa Hawaai,2014,Drama|Family|Sport
504,tt3585758,6.5,13,Kahin Hai Mera Pyar,2014,Drama|Musical|Romance
505,tt2998196,5.4,229,Kuku Mathur Ki Jhand Ho Gayi,2014,Comedy|Romance
506,tt3142232,5.3,7438,Heropanti,2014,Action|Romance
507,tt3709344,7.3,4141,CityLights,2014,Drama|Thriller
508,tt2417560,7.3,3162,Filmistaan,2012,Comedy
509,tt3290688,4.6,1483,Revolver Rani,2014,Action|Comedy|Crime
510,tt3038772,4.3,539,Kaanchi,2014,Drama|Musical|Romance
511,tt2208248,2.7,136,Machhli Jal Ki Rani Hai,2014,Horror
512,tt2429930,5.6,62,Khwaabb,2014,Drama|Romance|Sport
513,tt3524410,3.8,240,Yeh Hai Bakrapur,2014,Comedy|Drama
514,tt3175038,6.4,14964,Ek Villain,2014,Action|Crime|Drama
515,tt3359290,5.5,1922,Bobby Jasoos,2014,Comedy|Drama|Thriller
516,tt3036740,1.8,7216,Humshakals,2014,Comedy
517,tt3678938,6,10065,The Bride of Humpty Sharma,2014,Comedy|Drama|Romance
518,tt3619772,4.4,1903,Hate Story 2,2014,Drama|Thriller
519,tt3716142,4.9,653,Lekar Hum Deewana Dil,2014,Comedy|Romance
520,tt2283894,6.5,39,Riyasat,2014,Crime
521,tt3822600,5.5,329,Amit Sahni Ki List,2014,Comedy|Romance
522,tt2556308,7.2,23733,Holiday,2014,Action|Thriller
523,tt3683702,4.7,931,Fugly,2014,Drama|Thriller
524,tt3854246,5,12,Bazaar E Husn,2014,Drama
525,tt3794302,6.2,866,Pizza,2014,Horror
526,tt2978626,4.5,6885,It's Entertainment,2014,Action|Comedy
527,tt2309764,5.7,6745,Singham Returns,2014,Action|Drama
528,tt3495000,7.3,9623,Mardaani,2014,Action|Crime|Drama
529,tt3483712,6.1,3666,Raja Natwarlal,2014,Crime|Thriller
530,tt3001638,6.8,9307,Mary Kom,2014,Action|Biography|Drama
531,tt3619854,3.1,1160,Creature,2014,Action|Horror|Sci-Fi
532,tt3142688,5.8,5897,Finding Fanny,2014,Adventure|Comedy|Drama
533,tt3554418,6.4,6981,Khoobsurat,2014,Comedy|Romance
534,tt3720634,5.4,488,3 AM: A Paranormal Experience,2014,Horror|Romance
535,tt2372222,5.3,22323,Kick,2014,Action|Comedy
536,tt3814100,6.2,97,M.A.D: Mad About Dance,2014,Drama|Musical
537,tt1826763,5.4,22,Mumbhai Connection,2011,Comedy|Crime|Thriller
538,tt3881136,5.3,43,Life Is Beautiful,2014,Comedy|Romance
539,tt3877652,4.2,111,Desi Kattey,2014,Action
540,tt3390572,8.1,46912,Haider,2014,Action|Crime|Drama
541,tt2905838,5.5,20431,Bang Bang,2014,Action|Adventure|Comedy
542,tt3893476,5.7,28,Spark,2014,Action
543,tt3398052,6.1,5103,Invitation of Love,2014,Comedy|Drama|Romance
544,tt4087770,3.8,40,Balwinder Singh Famous Ho Gaya,2014,Comedy
545,tt4010306,4.9,286,Jigariyaa,2014,Drama
546,tt2317135,4.6,275,Tamanchey: Pyar Mein Dil Pe Maar De Goli,2014,Crime|Romance
547,tt2691010,2.7,169,Mumbai 125 KM 3D,2014,Drama|Horror|Mystery
548,tt3169676,3.5,8,Meinu Ek Ladki Chaahiye,2014,Comedy|Crime|Drama
549,tt3021244,6.4,24,Chaarfutiya Chhokare,2014,Drama|Thriller
550,tt2871010,5.5,800,Sonali Cable,2014,Comedy|Drama
551,tt2461132,5.1,32113,Happy New Year,2014,Action|Comedy|Music
552,tt2630076,4.7,351,Super Nani,2014,Comedy|Drama|Family
553,tt3847072,6.1,468,Ekkees Toppon Ki Salaami,2014,Comedy
554,tt1239276,7.1,1699,Colours of Passion,2008,Biography|Drama|Romance
555,tt3848888,5,2632,The Shaukeens,2014,Comedy
556,tt3796006,5.7,639,ROAR: Tigers of the Sundarbans,2014,Action|Adventure|Sci-Fi
557,tt1704680,5.7,220,A Decent Arrangement,2011,Comedy|Drama
558,tt4219300,4.5,82,Gollu aur Pappu,2014,Comedy
559,tt3309844,4.8,88,Titoo MBA,2014,Comedy|Romance
560,tt3380264,4.3,3641,Kill Dil,2014,Action|Drama|Romance
561,tt2392447,5.7,3208,Finger,2014,Crime|Drama|Thriller
562,tt3017412,5.4,3136,Happy Ending,2014,Comedy|Romance
563,tt4190220,6.5,336,Zed Plus,2014,Comedy
564,tt4228746,4.4,929,Zid,2014,Crime|Thriller
565,tt0403935,3.2,2955,Action Jackson,2014,Action|Thriller
566,tt0839742,7.2,1860,Bhopal: A Prayer for Rain,2014,Drama
567,tt4045666,5.8,299,Mumbai Delhi Mumbai,2014,Comedy|Romance
568,tt2767712,4.7,113,Badlapur Boys,2014,Drama
569,tt2216852,5.2,323,Main Aur Mr. Riight,2014,Comedy|Romance
570,tt2882328,8.1,17483,Ugly,2013,Crime|Drama|Mystery
571,tt2338151,8.1,143605,PK,2014,Comedy|Drama|Fantasy
572,tt2613942,5.9,44,Dehraadun Diary,2013,Thriller
573,tt2106537,5.6,5794,Matru ki Bijlee ka Mandola,2013,Comedy|Drama
574,tt2679480,7.2,2419,Sulemani Keeda,2014,Comedy|Romance
575,tt2094854,6.1,2352,Inkaar,2013,Drama|Romance|Thriller
576,tt2624852,7.5,282,Gangoobai,2013,Drama|Family
577,tt2423132,6.2,1586,Akaash Vani,2013,Drama|Romance
578,tt1855268,5.5,159,Main Krishna Hoon,2013,Animation|Family|Musical
579,tt1375789,5.3,14300,Race 2,2013,Action|Crime|Thriller
580,tt2318401,6.1,114,Bandook,2013,Crime|Thriller
581,tt2224313,6.8,553,Listen... Amaya,2013,Drama
582,tt2377938,8,46590,Special 26,2013,Crime|Drama|Thriller
583,tt2429640,4.9,2182,Murder 3,2013,Drama|Mystery|Thriller
584,tt2171454,3.5,1187,Zila Ghaziabad,2013,Action|Crime|Thriller
585,tt2213054,7.6,25031,Kai po che!,2013,Drama|Sport
586,tt2404187,7.8,29,Bloody Isshq,2013,Drama|Romance
587,tt2857500,7.1,883,Saare Jahaan Se Mehnga...,2013,Comedy|Drama
588,tt2404519,3.6,1064,3G - A Killer Connection,2013,Horror|Sci-Fi|Thriller
589,tt2323964,6.4,4224,Mere Dad Ki Maruti,2013,Comedy|Drama|Romance
590,tt2621000,7.5,15157,Jolly LLB,2013,Comedy|Drama
591,tt2362778,6.8,3540,Saheb Biwi Aur Gangster Returns,2013,Action|Crime|Drama
592,tt2389486,6.8,90,Mai,2013,Drama|Family
593,tt2199711,8.2,38016,Vishwaroopam,2013,Action|Thriller
594,tt2706264,5.1,387,Rangrezz,2013,Action|Drama
595,tt2203308,7,24878,Aashiqui 2,2013,Drama|Music|Musical
596,tt2406676,5.7,3628,Ek Thi Daayan,2013,Horror|Romance|Thriller
597,tt2344678,1.7,7470,Himmatwala,2013,Action|Comedy
598,tt2341766,5.8,3891,Nautanki Saala!,2013,Comedy
599,tt2622130,5.3,1143,Jayantabhai Ki Luv Story,2013,Action|Comedy|Romance
600,tt2658126,6.1,3935,Commando,2013,Action|Thriller
601,tt2797242,6.7,4576,Bombay Talkies,2013,Drama
602,tt2436516,6.6,10605,Go Goa Gone,2013,Action|Adventure|Comedy
603,tt2814372,5.6,734,Gippi,2013,Comedy|Drama
604,tt2804026,6.5,3674,Aurangzeb,2013,Action|Drama|Thriller
605,tt1986040,3.8,692,Ishkq in Paris,2013,Comedy|Romance
606,tt2929840,2.7,208,Zindagi 50 50,2013,Comedy|Drama
607,tt2178470,7.1,34952,Yeh Jawaani Hai Deewani,2013,Comedy|Drama|Musical
608,tt2806788,6.9,9666,Fukrey,2013,Comedy|Drama|Romance
609,tt3324810,6.8,86,Chhota Bheem and the Throne of Bali,2013,Animation
610,tt2359810,7.6,27434,Raanjhanaa,2013,Drama|Romance
611,tt2912578,6.5,1406,Ankur Arora Murder Case,2013,Drama|Thriller
612,tt2066062,2.4,238,Shortcut Romeo,2013,Action|Crime|Romance
613,tt2246724,5.8,4450,Ghanchakkar,2013,Comedy|Crime|Thriller
614,tt2100543,3,135,Hum Hai Raahi CAR Ke,2013,Comedy|Romance
615,tt2861320,4,1263,Policegiri,2013,Action|Comedy
616,tt2356180,8.2,56205,Bhaag Milkha Bhaag,2013,Biography|Drama|Sport
617,tt2976172,6.3,1581,Sixteen,2013,Drama|Romance|Thriller
618,tt2408040,6.4,3219,B.A. Pass,2012,Crime|Drama
619,tt2941856,5.1,205,Enemmy,2013,Action|Crime|Drama
620,tt2215163,4.4,415,Issaq,2013,Drama|Romance
621,tt2848824,5.3,693,Bajatey Raho,2013,Comedy|Drama|Thriller
622,tt2188811,5.5,63,Luv U Soniyo,2012,Comedy|Romance
623,tt3044882,3.2,1098,Nasha,2013,Drama|Thriller
624,tt2337292,6.7,217,Chor Chor Super Chor,2013,Comedy|Drama|Thriller
625,tt3311236,5.2,5,Calapor,2013,Drama
626,tt2306635,6.2,20,Love in Bombay,1974,\N
627,tt2385104,7.2,8421,D-Day,2013,Action|Thriller
628,tt2932606,7.3,582,Siddharth,2013,Drama
629,tt1891884,4.6,6211,Once Upon a Time in Mumbai Dobaara!,2013,Action|Crime|Drama
630,tt2855648,7.7,21393,Madras Cafe,2013,Action|Drama|Thriller
631,tt2275802,5.9,4623,Satyagraha,2013,Drama
632,tt2988272,5.7,5699,Shuddh Desi Romance,2013,Drama|Romance
633,tt2357926,5.6,3118,Ramaiya Vastavaiya,2013,Action|Drama|Romance
634,tt2112124,6,45649,Chennai Express,2013,Action|Comedy
635,tt2476154,4.3,5423,Grand Masti,2013,Comedy|Drama|Romance
636,tt2699840,5.7,735,John Day,2013,Drama
637,tt3177332,4.3,1424,Horror Story,2013,Horror
638,tt2615584,4.8,3965,Phata Poster Nikhla Hero,2013,Action|Comedy
639,tt1773764,8,5833,Ship of Theseus,2012,Drama
640,tt2350496,7.8,43790,The Lunchbox,2013,Drama|Romance
641,tt2222716,5.4,61,Baat Bann Gayi,2013,Comedy|Romance
642,tt2571140,5.1,9674,Boss,2013,Action
643,tt2181831,8.3,13537,Shahid,2012,Biography|Crime|Drama
644,tt2796318,6.1,2459,Mickey Virus,2013,Comedy|Thriller
645,tt3059106,5.9,882,Satya 2,2013,Action|Crime|Drama
646,tt2438764,2.8,283,Rajjo,2013,Drama|Romance
647,tt2554042,6.7,64,Maazii,2013,Thriller
648,tt3005850,4.3,156,Sooper Se Ooper,2013,Comedy
649,tt2401719,5.9,313,Prague,2013,Mystery|Romance|Thriller
650,tt3766798,6.3,6,Wake Up India,2013,Drama
651,tt2375567,1.9,145,Super Model,2013,Drama|Mystery|Romance
652,tt2275794,5,3250,Gori Tere Pyaar Mein!,2013,Comedy|Drama|Romance
653,tt3357416,5.1,151,What the Fish,2013,Adventure|Comedy|Drama
654,tt3309662,2,657,Jackpot,2013,Comedy|Thriller
655,tt2229842,7.1,10364,Table No. 21,2013,Adventure|Thriller
656,tt2551378,5,3508,Bullett Raja,2013,Action|Crime|Drama
657,tt1833673,5.4,41052,Dhoom 3,2013,Action|Thriller
658,tt2229848,5.4,4702,Chashme Baddoor,2013,Comedy|Drama
659,tt2224317,7.3,13794,Lootera,2013,Drama|Romance
660,tt3129282,5.5,866,War Chod Na Yaar,2013,Comedy|War
661,tt2184125,6.1,444,Chaalis Chauraasi,2012,Comedy|Crime
662,tt2175671,2.2,207,Ghost,2012,Horror
663,tt1941638,7.1,1251,Sadda Adda,2012,Comedy|Drama|Romance
664,tt2437954,5.7,2044,Singh Saab the Great,2013,Action|Drama
665,tt2215477,6.4,17246,Goliyon Ki Rasleela Ram-Leela,2013,Drama|Musical|Romance
666,tt1849718,6.9,20827,Agneepath,2012,Action|Drama
667,tt1703958,5.7,6081,Ek Main Aur Ekk Tu,2012,Comedy|Drama|Romance
668,tt2126282,5.9,2742,Ekk Deewana Tha,2012,Drama|Romance
669,tt2378057,5.5,285,?: A Question Mark,2012,Horror|Mystery|Thriller
670,tt2191721,3.5,1063,Jodi Breakers,2012,Comedy|Musical|Romance
671,tt2130242,5.8,3831,Tere Naal Love Ho Gaya,2012,Comedy|Drama|Romance
672,tt2188893,5.7,26,Staying Alive,2012,Drama
673,tt1620933,8.2,29994,Paan Singh Tomar,2012,Action|Biography|Crime
674,tt1821480,8.1,53181,Kahaani,2012,Mystery|Thriller
675,tt2164702,4.7,27,Zindagi Tere Naam,2012,Romance
676,tt1395025,5.1,6708,Agent Vinod,2012,Action|Adventure|Thriller
677,tt2246595,5.1,893,Blood Money,2012,Action|Drama|Thriller
678,tt2265191,7.2,2030,Bumboo,2012,Comedy
679,tt2211133,2.7,23,Valentine's Night,2012,Romance|Thriller
680,tt2158633,4.3,14,Married 2 America,2012,Thriller
681,tt2191641,4.1,374,Chaar Din Ki Chandni,2012,Comedy|Romance
682,tt2347289,4.1,339,Bittoo Boss,2012,Romance
683,tt2317337,7.8,36545,Vicky Donor,2012,Comedy|Romance
684,tt2309987,5.3,3234,Hate Story,2012,Drama|Thriller
685,tt1706317,3.9,2001,Tezz,2012,Action|Crime|Drama
686,tt1971365,3.9,783,Dangerous Ishq,2012,Fantasy|Mystery|Romance
687,tt2308773,6.5,6214,Ishaqzaade,2012,Action|Drama|Romance
688,tt2186731,3.2,902,Department,2012,Action|Crime|Thriller
689,tt1286766,5.7,360,Fatso!,2012,Comedy|Fantasy|Romance
690,tt2404027,6.8,1286,Arjun: The Warrior Prince,2012,Action|Adventure|Animation
691,tt2327389,5.5,233,Life Ki Toh Lag Gayi,2012,Comedy
692,tt2072227,7.2,9143,Shanghai,2012,Crime|Mystery|Thriller
693,tt2122340,6.4,4693,Ferrari Ki Sawaari,2012,Comedy|Drama|Family
694,tt2354407,4.7,3669,Teri Meri Kahaani,2012,Comedy|Drama|Romance
695,tt1127220,4,80,Mr Bhatti on Chutti,2012,Comedy
696,tt2402745,6.9,24,Yeh Khula Aasmaan,2012,Family
697,tt3431756,3.1,9,Rakhtbeej,2012,Thriller
698,tt1954470,8.2,71636,Gangs of Wasseypur,2012,Action|Comedy|Crime
699,tt1954470,8.2,71636,Gangs of Wasseypur,2012,Action|Comedy|Crime
700,tt1954470,8.2,71636,Gangs of Wasseypur,2012,Action|Comedy|Crime
701,tt1954470,8.2,71636,Gangs of Wasseypur,2012,Action|Comedy|Crime
702,tt2168910,6.3,12514,Cocktail,2012,Comedy|Drama|Romance
703,tt2156785,7.3,379,Gattu,2011,Drama
704,tt2027138,5,3494,Kyaa Super Kool Hain Hum,2012,Comedy
705,tt2339549,4.9,187,Maximum,2012,Action|Crime|Drama
706,tt1563732,5.2,59,5 Ghantey Mien 5 Crore,2012,Thriller
707,tt2016894,5.5,26996,Ek Tha Tiger,2012,Action|Romance|Thriller
708,tt2251552,6,157,Challo Driver,2012,Comedy
709,tt2187972,4.2,983,Shirin Farhad Ki Toh Nikal Padi,2012,Romance
710,tt1918886,2.4,4716,Joker,2012,Comedy|Family|Sci-Fi
711,tt2243336,5.8,23,Aalaap,2012,Sci-Fi
712,tt2232524,3.5,178,Mere Dost Picture Abhi Baaki Hai,2012,Comedy
713,tt2321492,6.3,157,Krishna Aur Kans,2012,Action|Adventure|Animation
714,tt2185084,6.2,68,From Sydney with Love,2012,Comedy|Romance
715,tt2387495,7.2,334,Jalpari: The Desert Mermaid,2012,Drama|Family|Mystery
716,tt2082197,8.1,70443,Barfi!,2012,Comedy|Drama|Romance
717,tt1949548,5.1,3763,Heroine,2012,Drama
718,tt2367056,6.3,41,Chal Pichchur Banate Hain,2012,Comedy|Drama
719,tt2402131,4.2,532,Kismet Love Paisa Dilli,2012,Adventure|Comedy|Crime
720,tt2294685,6,22,Jeena Hai Toh Thok Daal,2012,Drama
721,tt2283748,8.2,46072,OMG: Oh My God!,2012,Comedy|Drama|Fantasy
722,tt2255934,4.3,1571,Aiyyaa,2012,Comedy|Romance
723,tt1785333,7.2,1334,Chittagong,2012,Action|Drama|War
724,tt2406636,2.5,480,Bhoot Returns,2012,Horror|Mystery|Thriller
725,tt1172587,5.7,1481,Delhi Safari,2012,Animation|Comedy|Drama
726,tt2292625,6.8,2876,Chakravyuh,2012,Action|Drama|Thriller
727,tt2172071,5.4,13358,Student of the Year,2012,Comedy|Drama|Romance
728,tt2356959,4.2,491,Ajab Gazabb Love,2012,Comedy|Romance
729,tt2256514,3.7,793,Rush,2012,Crime|Thriller
730,tt2222550,4.8,1587,1920: Evil Returns,2012,Drama|Horror|Romance
731,tt2317103,6.5,67,Sons of Ram,2012,Animation|Drama|Musical
732,tt1956433,5.6,78,Ata Pata Lapatta,2012,Comedy|Musical
733,tt2176013,6.7,48945,Jab Tak Hai Jaan,2012,Drama|Romance
734,tt1787988,7.2,36801,Talaash,2012,Crime|Drama|Mystery
735,tt2188805,6.2,87,Login,2012,Drama|Thriller
736,tt2178508,4,8258,Son of Sardaar,2012,Action|Comedy
737,tt2346744,4.5,21,Cigarette Ki Tarah,2012,Romance|Thriller
738,tt2112131,4.9,14077,Dabangg 2,2012,Action|Comedy
739,tt1784589,4.1,3621,Players,2012,Action|Crime|Thriller
740,tt1980986,5.2,12146,Housefull 2,2012,Action|Comedy|Musical
741,tt1728986,5.5,7533,Bol Bachchan,2012,Action|Comedy
742,tt2181931,7.8,31107,English Vinglish,2012,Comedy|Drama|Family
743,tt1948047,2.3,56,Impatient Vivek,2011,Comedy|Drama|Romance
744,tt1773109,5.6,3739,Yamla Pagla Deewana,2011,Action|Comedy|Drama
745,tt1900937,5.8,6,Mumbai Mast Kallander,2011,Action|Comedy|Crime
746,tt1433810,7,11792,Dhobi Ghat,2010,Drama
747,tt1666184,5.2,351,Turning 30!!!,2011,Comedy|Drama|Romance
748,tt1825801,5.1,533,Hostel,2011,Action|Crime|Drama
749,tt1727496,5.7,3387,Dil Toh Baccha Hai Ji,2011,Comedy|Drama|Romance
750,tt1821692,3.9,43,United Six,2011,Action|Drama|Thriller
751,tt1809399,6.1,285,Utt Pataang,2011,Comedy|Drama
752,tt1535467,5.6,8301,Patiala House,2011,Drama|Sport
753,tt1629376,6.1,5059,Seven Sins Forgiven,2011,Drama|Mystery|Thriller
754,tt1694542,6.7,12091,Tanu Weds Manu,2011,Comedy|Drama|Romance
755,tt1667076,4.6,2758,F.A.L.T.U,2011,Comedy|Drama
756,tt1895476,7.1,357,Memories in March,2010,Drama
757,tt1720254,4.6,4747,Thank You,2011,Comedy
758,tt1825655,6.5,80,Angel,2011,Action|Drama
759,tt1465488,3.6,18,Happy Husbands,2011,Comedy|Drama
760,tt1867070,4.3,297,Teen Thay Bhai,2011,Comedy|Drama
761,tt1618430,6.2,3653,Dum Maaro Dum,2011,Action|Crime|Drama
762,tt1916728,7.2,3221,Shor in the City,2010,Crime|Drama
763,tt1605790,4,274,Zokkomon,2011,Action|Adventure
764,tt1884268,6.8,2819,Chalo Dilli,2011,Comedy|Drama
765,tt1814619,3.7,59,Aashiqui.in,2011,Drama|Romance
766,tt1886663,5.5,60,Satrangee Parachute,2011,Comedy|Drama|Family
767,tt1887817,5.6,68,Monica,2011,Biography|Drama|Thriller
768,tt1629295,6.9,804,I Am,2010,Drama
769,tt1363125,2.5,268,Naughty @ 40,2011,Comedy|Drama
770,tt1887763,6.2,1888,Haunted - 3D,2011,Horror|Mystery|Thriller
771,tt1695793,5.4,403,Love U... Mr. Kalakaar!,2011,Drama|Romance
772,tt1890513,4.9,2296,Ragini MMS,2011,Drama|Horror|Mystery
773,tt1907761,7.8,5407,Stanley Ka Dabba,2011,Comedy|Drama|Family
774,tt1828289,7,1648,Shagird,2011,Action|Crime|Drama
775,tt1883121,7.2,1793,404: Error Not Found,2011,Drama|Mystery|Thriller
776,tt1836912,7.2,7616,Shaitan,2011,Action|Crime|Drama
777,tt1926313,7.7,18369,Pyaar Ka Punchnama,2011,Comedy|Drama|Romance
778,tt1939654,4.7,1179,Bheja Fry 2,2011,Comedy|Drama
779,tt1937092,4,1230,Always Kabhi Kabhi,2011,Comedy|Crime|Drama
780,tt1728239,3.8,3105,Double Dhamaal,2011,Comedy|Crime|Drama
